customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_003592,Male,1,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.21,192.05,Yes
CUST_003593,Male,0,Yes,Yes,40,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),38.71,1466.91,No
CUST_003594,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.31,117.35,Yes
CUST_003595,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),39.45,174.96,No
CUST_003596,Male,0,No,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),184.59,3255.66,No
CUST_003597,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),42.18,328.25,Yes
CUST_003598,Male,0,No,Yes,6,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),127.72,820.26,No
CUST_003599,Female,0,No,No,18,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),198.62,3106.54,No
CUST_003600,Male,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.61,369.14,No
CUST_003601,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,135.97,595.23,Yes
CUST_003602,Female,0,No,Yes,16,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.13,605.31,No
CUST_003603,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),124.51,1379.86,No
CUST_003604,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,132.91,3770.17,Yes
CUST_003605,Female,0,No,Yes,3,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),116.44,383.22,No
CUST_003606,Male,0,Yes,Yes,20,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,115.74,2222.65,Yes
CUST_003607,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,133.85,1688.09,No
CUST_003608,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,164.77,1953.02,Yes
CUST_003609,Male,1,No,Yes,6,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,125.19,751.73,No
CUST_003610,Female,0,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.91,90.88,Yes
CUST_003611,Male,0,No,No,38,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),126.8,5436.95,No
CUST_003612,Male,1,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,151.58,1321.67,No
CUST_003613,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,133.18,2830.64,Yes
CUST_003614,Male,0,No,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,134.46,7028.88,No
CUST_003615,Female,0,Yes,Yes,17,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.86,598.6,No
CUST_003616,Male,1,Yes,Yes,11,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),155.24,1789.57,No
CUST_003617,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),119.41,858.86,Yes
CUST_003618,Female,0,Yes,No,55,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,131.16,8205.35,No
CUST_003619,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.87,938.88,Yes
CUST_003620,Male,0,Yes,No,22,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),126.53,2468.43,Yes
CUST_003621,Female,1,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),163.46,1788.56,No
CUST_003622,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,192.54,7803.66,Yes
CUST_003623,Female,0,No,No,26,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),111.96,3270.06,Yes
CUST_003624,Female,1,Yes,No,7,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),105.74,781.7,No
CUST_003625,Female,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),112.61,1912.29,No
CUST_003626,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),40.52,516.37,No
CUST_003627,Female,0,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,120.03,113.43,Yes
CUST_003628,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,131.51,4208.09,Yes
CUST_003629,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),142.7,446.47,No
CUST_003630,Female,1,Yes,No,15,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,112.91,1656.6,No
CUST_003631,Female,0,Yes,No,9,Yes,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,155.47,1592.88,No
CUST_003632,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),46.86,458.98,No
CUST_003633,Male,0,Yes,No,13,Yes,No phone service,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,110.95,1461.4,No
CUST_003634,Female,0,Yes,No,72,Yes,No phone service,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),110.94,7827.08,No
CUST_003635,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),164.51,1717.47,Yes
CUST_003636,Female,0,Yes,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),86.07,408.62,No
CUST_003637,Male,1,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),138.72,2894.98,No
CUST_003638,Male,0,Yes,No,6,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,109.75,724.24,Yes
CUST_003639,Female,0,No,Yes,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.95,70.65,No
CUST_003640,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),139.37,314.36,Yes
CUST_003641,Female,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.21,37.81,No
CUST_003642,Male,0,No,Yes,12,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),130.64,1664.99,No
CUST_003643,Male,0,No,Yes,12,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,153.06,1981.37,No
CUST_003644,Female,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),44.98,246.59,Yes
CUST_003645,Female,1,No,No,31,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.48,3372.81,Yes
CUST_003646,Female,0,No,No,3,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,119.97,350.27,No
CUST_003647,Female,0,No,No,50,Yes,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Electronic check,144.9,7625.53,No
CUST_003648,Male,0,Yes,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.43,805.96,No
CUST_003649,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,133.99,151.25,No
CUST_003650,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.31,2502.89,No
CUST_003651,Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),161.9,1175.68,No
CUST_003652,Male,0,No,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,123.54,1557.8,No
CUST_003653,Female,1,Yes,No,7,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,164.48,1261.72,No
CUST_003654,Male,1,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),41.5,1284.1,No
CUST_003655,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),153.07,2173.94,Yes
CUST_003656,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),164.77,507.48,Yes
CUST_003657,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),138.07,474.35,Yes
CUST_003658,Female,0,No,No,26,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),64.74,1857.95,No
CUST_003659,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),94.68,495.05,Yes
CUST_003660,Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,163.88,560.1,No
CUST_003661,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),135.05,1746.44,No
CUST_003662,Female,0,Yes,Yes,33,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,131.63,4802.97,No
CUST_003663,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.97,243.49,Yes
CUST_003664,Male,0,Yes,Yes,7,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),119.15,747.13,Yes
CUST_003665,Male,0,No,No,36,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,128.86,5135.34,No
CUST_003666,Female,0,Yes,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,35.61,122.13,No
CUST_003667,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,131.4,2693.87,Yes
CUST_003668,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.29,6103.26,Yes
CUST_003669,Female,0,Yes,No,37,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.83,1463.84,No
CUST_003670,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),134.07,271.79,Yes
CUST_003671,Female,0,No,No,8,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.06,863.73,No
CUST_003672,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,140.07,638.37,No
CUST_003673,Male,0,No,Yes,60,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),124.28,6660.44,No
CUST_003674,Female,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,124.63,9659.67,No
CUST_003675,Male,0,No,No,6,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),131.4,832.91,Yes
CUST_003676,Male,0,No,No,23,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,123.48,2753.5,No
CUST_003677,Female,1,Yes,Yes,37,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),126.41,4111.87,No
CUST_003678,Female,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.36,213.35,No
CUST_003679,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,169.8,921.1,Yes
CUST_003680,Male,0,Yes,No,1,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,143.89,122.57,Yes
CUST_003681,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,124.56,1319.92,No
CUST_003682,Female,0,Yes,No,46,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.94,1441.26,Yes
CUST_003683,Male,0,No,Yes,47,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),108.06,4402.38,No
CUST_003684,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Mailed check,128.34,353.86,Yes
CUST_003685,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,107.8,601.67,No
CUST_003686,Female,1,Yes,Yes,11,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,40.07,432.73,No
CUST_003687,Male,0,Yes,No,31,Yes,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,100.25,3320.29,No
CUST_003688,Female,0,No,Yes,19,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),126.06,2724.4,No
CUST_003689,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,135.93,1736.33,No
CUST_003690,Female,0,No,No,18,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,105.08,2060.48,No
CUST_003691,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.21,93.69,Yes
CUST_003692,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.57,535.85,No
CUST_003693,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,142.56,10755.06,Yes
CUST_003694,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.23,100.47,Yes
CUST_003695,Female,0,Yes,No,15,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,159.26,2543.97,No
CUST_003696,Male,0,Yes,Yes,8,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.02,297.04,No
CUST_003697,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),128.61,1843.41,No
CUST_003698,Male,0,No,No,18,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),131.62,2101.96,No
CUST_003699,Female,1,No,No,18,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),37.3,625.63,No
CUST_003700,Male,1,No,Yes,39,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.15,1638.26,No
CUST_003701,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.87,491.51,No
CUST_003702,Female,0,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),121.71,2082.34,No
CUST_003703,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,106.04,91.16,No
CUST_003704,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),102.37,2804.53,Yes
CUST_003705,Male,1,No,Yes,7,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,131.23,941.6,No
CUST_003706,Male,0,No,Yes,34,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,157.05,5283.09,No
CUST_003707,Male,0,Yes,No,7,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),92.2,646.9,No
CUST_003708,Female,0,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,183.27,209.51,Yes
CUST_003709,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Credit card (automatic),121.94,520.42,Yes
CUST_003710,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),160.22,10335.06,No
CUST_003711,Female,0,Yes,No,8,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,147.04,1347.72,Yes
CUST_003712,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,112.23,337.15,Yes
CUST_003713,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),160.77,492.5,No
CUST_003714,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.09,376.01,No
CUST_003715,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),164.89,145.18,Yes
CUST_003716,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,174.03,2286.31,Yes
CUST_003717,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),165.82,745.47,Yes
CUST_003718,Female,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.37,279.58,No
CUST_003719,Female,1,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),131.41,528.08,Yes
CUST_003720,Female,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,42.28,495.23,No
CUST_003721,Male,1,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.91,1680.52,No
